Date,Close,Ret,SentimentIndex,Regime
2015-05-18,233.1280059814453,-0.015515054523934979,,
2015-05-19,231.94700622558594,-0.005065885374378243,,
2015-05-20,234.01800537109375,0.008928759974998757,,
2015-05-21,235.343994140625,0.005666182682946053,,
2015-05-22,240.34800720214844,0.021262548380705182,,
2015-05-23,238.8719940185547,-0.00614115007973548,,
2015-05-24,240.9530029296875,0.008711816216392387,,
2015-05-25,237.11000061035156,-0.015949177941797066,,
2015-05-26,237.11599731445312,2.5290810535816277e-05,,
2015-05-27,237.2830047607422,0.0007043280427325715,,
2015-05-28,237.4080047607422,0.0005267971051110543,,
2015-05-29,237.0959930419922,-0.0013142426223767822,,
2015-05-30,233.34500122070312,-0.015820561845702352,,
2015-05-31,230.19000244140625,-0.013520747231747232,,
2015-06-01,222.92599487304688,-0.03155657279341828,,
2015-06-02,225.80299377441406,0.012905623245084596,,
2015-06-03,225.87399291992188,0.0003144296021988513,,
2015-06-04,224.32400512695312,-0.006862179097875454,,
2015-06-05,224.95199584960938,0.0027994806989151133,,
2015-06-06,225.61900329589844,0.002965110150589645,,
2015-06-07,222.88099670410156,-0.012135531811591216,,
2015-06-08,228.48899841308594,0.02516141704278896,,
2015-06-09,229.04800415039062,0.002446532398439949,,
2015-06-10,228.80299377441406,-0.0010696900716746782,,
2015-06-11,229.7050018310547,0.003942291321283875,,
2015-06-12,229.98199462890625,0.0012058631533644615,,
2015-06-13,232.40199279785156,0.010522554919354388,,
2015-06-14,233.54299926757812,0.0049096242936221834,,
2015-06-15,236.822998046875,0.014044517667339163,,
2015-06-16,250.89500427246094,0.05941993109470145,,
2015-06-17,249.28399658203125,-0.006421043316909625,,
2015-06-18,249.0070037841797,-0.001111153550366062,,
2015-06-19,244.6060028076172,-0.017674205583297353,,
2015-06-20,245.21200561523438,0.0024774649872096877,,
2015-06-21,243.94400024414062,-0.005171057460715778,,
2015-06-22,246.99000549316406,0.01248649380995226,,
2015-06-23,244.29600524902344,-0.010907324929045337,,
2015-06-24,240.51499938964844,-0.01547714976149872,,
2015-06-25,242.7989959716797,0.009496275025787648,,
2015-06-26,243.593994140625,0.0032743058337771913,,
2015-06-27,250.99000549316406,0.0303620431145335,,
2015-06-28,249.01100158691406,-0.007884791676710412,,
2015-06-29,257.0639953613281,0.032339911582594416,,
2015-06-30,263.0719909667969,0.023371595065360795,,
2015-07-01,258.6210021972656,-0.01691928035810175,,
2015-07-02,255.41200256347656,-0.012408116922156931,,
2015-07-03,256.33599853515625,0.0036176685606230663,,
2015-07-04,260.885986328125,0.017750092920892246,,
2015-07-05,271.9129943847656,0.04226753691082363,,
2015-07-06,269.0299987792969,-0.010602640054006462,,
2015-07-07,266.2070007324219,-0.010493246328231565,,
2015-07-08,270.7850036621094,0.017197154534223102,,
2015-07-09,269.2279968261719,-0.005749974388834178,,
2015-07-10,284.8940124511719,0.05818865723357458,,
2015-07-11,293.114990234375,0.028856267327177054,,
2015-07-12,310.86700439453125,0.06056331048085162,,
2015-07-13,292.0539855957031,-0.060517901652090145,,
2015-07-14,287.4639892578125,-0.015716259884378525,,
2015-07-15,285.8290100097656,-0.005687596739571199,,
2015-07-16,278.0889892578125,-0.027079199384585473,,
2015-07-17,279.47198486328125,0.00497321238485493,,
2015-07-18,274.9010009765625,-0.016355785675458256,,
2015-07-19,273.614013671875,-0.004681639208717225,,
2015-07-20,278.9809875488281,0.01961512791296327,,
2015-07-21,275.8330078125,-0.011283850430048203,,
2015-07-22,277.22198486328125,0.005035572289903145,,
2015-07-23,276.04901123046875,-0.004231171035699033,,
2015-07-24,288.27801513671875,0.044300118488887597,,
2015-07-25,288.6969909667969,0.0014533742015652162,,
2015-07-26,292.6860046386719,0.013817302558355227,,
2015-07-27,293.6239929199219,0.0032047595935034145,,
2015-07-28,294.427001953125,0.002734820902126067,,
2015-07-29,289.5899963378906,-0.01642853944491296,,
2015-07-30,287.72198486328125,-0.006450538686529117,,
2015-07-31,284.6499938964844,-0.010676942077459284,,
2015-08-01,281.60101318359375,-0.010711332437264742,,
2015-08-02,282.614013671875,0.0035972899274365755,,
2015-08-03,281.22698974609375,-0.004907838460521785,,
2015-08-04,285.2179870605469,0.014191373730012113,,
2015-08-05,281.8819885253906,-0.011696311896514655,,
2015-08-06,278.5769958496094,-0.011724738757061592,,
2015-08-07,279.5849914550781,0.0036183734496617603,,
2015-08-08,260.99700927734375,-0.06648419173359299,,
2015-08-09,265.0830078125,0.015655346191397745,,
2015-08-10,264.4700012207031,-0.00231250805872274,,
2015-08-11,270.385986328125,0.02236921042127915,,
2015-08-12,266.3760070800781,-0.014830573516412149,,
2015-08-13,264.0799865722656,-0.008619471899818154,,
2015-08-14,265.67999267578125,0.006058793490122394,,
2015-08-15,261.5509948730469,-0.01554124479284047,,
2015-08-16,258.5069885253906,-0.011638290074689861,,
2015-08-17,257.97601318359375,-0.0020540076878606817,,
2015-08-18,211.07899475097656,-0.18178829052312706,,
2015-08-19,226.6840057373047,0.0739297200308271,,
2015-08-20,235.35000610351562,0.03822943016215108,,
2015-08-21,232.56900024414062,-0.011816468184631446,,
2015-08-22,230.38999938964844,-0.00936926611975275,,
2015-08-23,228.16900634765625,-0.009640145179374393,,
2015-08-24,210.4949951171875,-0.07746017530329796,,
2015-08-25,221.60899353027344,0.05279934758970639,,
2015-08-26,225.83099365234375,0.0190515739222179,,
2015-08-27,224.7689971923828,-0.004702616070475396,,
2015-08-28,231.39599609375,0.029483598646369513,,
2015-08-29,229.77999877929688,-0.006983687452389642,,
2015-08-30,228.76100158691406,-0.004434664452068193,,
2015-08-31,230.05599975585938,0.005660921922713724,,
2015-09-01,228.12100219726562,-0.008410984980383951,,
2015-09-02,229.28399658203125,0.005098146920115454,,
2015-09-03,227.18299865722656,-0.009163299471941166,,
2015-09-04,230.29800415039062,0.013711437526467307,,
2015-09-05,235.0189971923828,0.020499496117687865,,
2015-09-06,239.83999633789062,0.020513231709355928,,
2015-09-07,239.8470001220703,2.9201902462583362e-05,,
2015-09-08,243.60699462890625,0.01567663762699678,,
2015-09-09,238.16799926757812,-0.02232692607867648,,
2015-09-10,238.4770050048828,0.001297427606794077,,
2015-09-11,240.10699462890625,0.006834997042964641,,
2015-09-12,235.22900390625,-0.020315904291731912,,
2015-09-13,230.51199340820312,-0.020052843908342277,,
2015-09-14,230.6439971923828,0.0005726547336126764,,
2015-09-15,230.3040008544922,-0.001474117436522926,,
2015-09-16,229.09100341796875,-0.005266940357192551,,
2015-09-17,229.80999755859375,0.003138465194607587,,
2015-09-18,232.97500610351562,0.013772283967388832,,
2015-09-19,231.4929962158203,-0.006361239827747167,,
2015-09-20,231.21200561523438,-0.0012138190147401584,,
2015-09-21,227.0850067138672,-0.01784941439518084,,
2015-09-22,230.6179962158203,0.01555800426051368,,
2015-09-23,230.2830047607422,-0.001452581587625179,,
2015-09-24,234.5290069580078,0.01843819174444561,,
2015-09-25,235.1439971923828,0.0026222352720963737,,
2015-09-26,234.33999633789062,-0.0034191851124925066,,
2015-09-27,232.7570037841797,-0.006755110431206357,,
2015-09-28,239.14199829101562,0.027432018813733805,,
2015-09-29,236.68699645996094,-0.01026587487182895,,
2015-09-30,236.05999755859375,-0.0026490635765588078,,
2015-10-01,237.5489959716797,0.006307711719417242,,
2015-10-02,237.29299926757812,-0.0010776585396811145,,
2015-10-03,238.72999572753906,0.00605578952769914,,
2015-10-04,238.25900268554688,-0.0019729110309611997,,
2015-10-05,240.38299560546875,0.008914638674640596,,
2015-10-06,246.06300354003906,0.023628992226607748,,
2015-10-07,242.968994140625,-0.012574053615949654,,
2015-10-08,242.3040008544922,-0.002736947109176935,,
2015-10-09,243.93099975585938,0.006714700936136131,,
2015-10-10,244.9409942626953,0.004140492630484882,,
2015-10-11,247.0500030517578,0.008610272834936872,,
2015-10-12,245.30799865722656,-0.007051221910595595,,
2015-10-13,249.50799560546875,0.01712132083434792,,
2015-10-14,251.98899841308594,0.009943580371429173,,
2015-10-15,254.32000732421875,0.009250439208903893,,
2015-10-16,262.8689880371094,0.03361505373815121,,
2015-10-17,270.6400146484375,0.029562356021361813,,
2015-10-18,261.64300537109375,-0.03324345547730956,,
2015-10-19,263.43701171875,0.006856695232925425,,
2015-10-20,269.4630126953125,0.022874541953110006,,
2015-10-21,266.2720031738281,-0.011842105859227958,,
2015-10-22,274.02301025390625,0.02910935805375714,,
2015-10-23,276.4960021972656,0.009024760150864397,,
2015-10-24,281.65399169921875,0.018654842966854712,,
2015-10-25,283.67999267578125,0.00719322656973409,,
2015-10-26,285.29998779296875,0.005710642833521851,,
2015-10-27,293.7879943847656,0.02975116352951379,,
2015-10-28,304.6180114746094,0.03686337528027095,,
2015-10-29,313.8550109863281,0.030323221752396767,,
2015-10-30,328.0150146484375,0.0451163854851635,,
2015-10-31,314.1659851074219,-0.042220718328576656,,
2015-11-01,325.4309997558594,0.0358568883406829,,
2015-11-02,361.1889953613281,0.10987888563872117,,
2015-11-03,403.4169921875,0.11691385221725148,,
2015-11-04,411.56298828125,0.020192496229717305,,
2015-11-05,386.35400390625,-0.06125182558391995,,
2015-11-06,374.4700012207031,-0.03075936204981211,,
2015-11-07,386.48199462890625,0.03207731826059823,,
2015-11-08,373.3680114746094,-0.03393167944832387,,
2015-11-09,380.2569885253906,0.01845090323505061,,
2015-11-10,336.8190002441406,-0.11423324118170564,,
2015-11-11,311.0840148925781,-0.0764059786796728,,
2015-11-12,338.1520080566406,0.08701184203697987,,
2015-11-13,336.75299072265625,-0.00413724390407888,,
2015-11-14,332.906005859375,-0.011423758568634534,,
2015-11-15,320.1659851074219,-0.03826912259833104,,
2015-11-16,330.7510070800781,0.033061044786206084,,
2015-11-17,335.093994140625,0.013130684314123231,,
2015-11-18,334.5899963378906,-0.0015040490475721757,,
2015-11-19,326.14898681640625,-0.025227919584780656,,
2015-11-20,322.0220031738281,-0.012653676109382728,,
2015-11-21,326.927001953125,0.015231874626433939,,
2015-11-22,324.5360107421875,-0.0073135323685509235,,
2015-11-23,323.0459899902344,-0.004591233954424845,,
2015-11-24,320.0459899902344,-0.009286603434051854,,
2015-11-25,328.20599365234375,0.025496347141729103,,
2015-11-26,352.6839904785156,0.07458119991586898,,
2015-11-27,358.0419921875,0.015192075210770817,,
2015-11-28,357.3810119628906,-0.0018460969356444146,,
2015-11-29,371.29400634765625,0.038930424166492505,,
2015-11-30,377.3210144042969,0.016232441013328103,,
2015-12-01,362.4880065917969,-0.03931137478764046,,
2015-12-02,359.18701171875,-0.009106494043992441,,
2015-12-03,361.0459899902344,0.0051755164046409785,,
2015-12-04,363.1830139160156,0.005918979811516678,,
2015-12-05,388.9490051269531,0.0709449236987052,,
2015-12-06,388.7829895019531,-0.0004268313398714252,,
2015-12-07,395.5360107421875,0.017369641734802377,,
2015-12-08,415.56298828125,0.05063250120130314,,
2015-12-09,417.56298828125,0.0048127481426387675,,
2015-12-10,415.47900390625,-0.0049908263746698545,,
2015-12-11,451.93798828125,0.08775168909191544,,
2015-12-12,434.99700927734375,-0.03748518478903251,,
2015-12-13,433.7550048828125,-0.002855202146319513,,
2015-12-14,444.1820068359375,0.024038920210135872,,
2015-12-15,465.3210144042969,0.047590868704790346,,
2015-12-16,454.9339904785156,-0.022322275599520713,,
2015-12-17,456.0780029296875,0.0025146778985860596,,
2015-12-18,463.6159973144531,0.01652786219976443,,
2015-12-19,462.3219909667969,-0.0027911166895705497,,
2015-12-20,442.68499755859375,-0.042474711979715085,,
2015-12-21,438.6390075683594,-0.009139659153908575,,
2015-12-22,436.5719909667969,-0.004712341050152391,,
2015-12-23,442.4010009765625,0.013351772743957158,,
2015-12-24,454.9849853515625,0.028444746614998406,,
2015-12-25,455.65301513671875,0.0014682457809900296,,
2015-12-26,417.27398681640625,-0.08422862802476327,,
2015-12-27,422.822998046875,0.01329824385364864,,
2015-12-28,422.27899169921875,-0.0012866053884702522,,
2015-12-29,432.9830017089844,0.02534819448794612,,
2015-12-30,426.6199951171875,-0.014695742250116273,,
2015-12-31,430.5669860839844,0.009251772096881439,,
2016-01-01,434.3340148925781,0.008748995929425352,,
2016-01-02,433.43798828125,-0.0020629897281927434,,
2016-01-03,430.010986328125,-0.00790655652199379,,
2016-01-04,433.09100341796875,0.007162647438718084,,
2016-01-05,431.9599914550781,-0.0026114880105212457,,
2016-01-06,429.1050109863281,-0.006609363193875617,,
2016-01-07,458.0480041503906,0.06744967414278147,,
2016-01-08,453.2300109863281,-0.010518533255044149,,
2016-01-09,447.6109924316406,-0.012397719520954253,,
2016-01-10,447.9909973144531,0.0008489623562373261,,
2016-01-11,448.4280090332031,0.0009754921892843882,,
2016-01-12,435.69000244140625,-0.028405912064368155,,
2016-01-13,432.3710021972656,-0.007617802165628018,,
2016-01-14,430.3059997558594,-0.004775996611502853,,
2016-01-15,364.33099365234375,-0.1533211392380016,,
2016-01-16,387.5360107421875,0.06369213021713627,,
2016-01-17,382.29901123046875,-0.01351358161965166,,
2016-01-18,387.1679992675781,0.012736072796625919,,
2016-01-19,380.14898681640625,-0.018129113109683792,,
2016-01-20,420.2300109863281,0.10543504141779825,,
2016-01-21,410.2619934082031,-0.023720384830985597,,
2016-01-22,382.49200439453125,-0.06768842705359068,,
2016-01-23,387.4909973144531,0.013069535735354965,,
2016-01-24,402.97100830078125,0.0399493435811773,,
2016-01-25,391.72601318359375,-0.02790522118354022,,
2016-01-26,392.15301513671875,0.0010900525845978226,,
2016-01-27,394.97198486328125,0.007188443331437089,,
2016-01-28,380.28900146484375,-0.037174746465929664,,
2016-01-29,379.4739990234375,-0.0021431133644858047,,
2016-01-30,378.2550048828125,-0.003212325860960319,,
2016-01-31,368.7669982910156,-0.025083624722259446,,
2016-02-01,373.0559997558594,0.011630654274163321,,
2016-02-02,374.447998046875,0.0037313387049842106,,
2016-02-03,369.9490051269531,-0.012015000596581338,,
2016-02-04,389.593994140625,0.053101883614825374,,
2016-02-05,386.54901123046875,-0.007815785037633693,,
2016-02-06,376.5220031738281,-0.025939810387103357,,
2016-02-07,376.6199951171875,0.00026025555620479146,,
2016-02-08,373.4469909667969,-0.00842494873221833,,
2016-02-09,376.02899169921875,0.006913968501225387,,
2016-02-10,381.64898681640625,0.014945643131907493,,
2016-02-11,379.65399169921875,-0.005227303585499055,,
2016-02-12,384.26300048828125,0.012140024574571084,,
2016-02-13,391.8599853515625,0.019770274144603528,,
2016-02-14,407.2300109863281,0.03922325884072131,,
2016-02-15,400.18499755859375,-0.017299838513058163,,
2016-02-16,407.4880065917969,0.018249082493738022,,
2016-02-17,416.3219909667969,0.021679127316867275,,
2016-02-18,422.37298583984375,0.014534410875089776,,
2016-02-19,420.7850036621094,-0.003759667949825962,,
2016-02-20,437.16400146484375,0.03892486105775461,,
2016-02-21,438.7980041503906,0.003737733848330871,,
2016-02-22,437.74798583984375,-0.0023929423119869453,,
2016-02-23,420.7359924316406,-0.03886252811778146,,
2016-02-24,424.9549865722656,0.01002765205857803,,
2016-02-25,424.54400634765625,-0.0009671147241367972,,
2016-02-26,432.1520080566406,0.017920407767467728,,
2016-02-27,432.5190124511719,0.0008492483841082699,,
2016-02-28,433.5039978027344,0.0022773226683849845,,
2016-02-29,437.6969909667969,0.009672328710496725,,
2016-03-01,435.12298583984375,-0.005880792374806099,,
2016-03-02,423.989013671875,-0.02558810389315269,,
2016-03-03,421.6510009765625,-0.005514323767648155,,
2016-03-04,410.9389953613281,-0.02540490972492626,,
2016-03-05,400.57000732421875,-0.025232426598970514,,
2016-03-06,407.7070007324219,0.017817093835551523,,
2016-03-07,414.3210144042969,0.016222467752560865,,
2016-03-08,413.97198486328125,-0.0008424133193375427,,
2016-03-09,414.8599853515625,0.0021450738715436124,,
2016-03-10,417.1310119628906,0.005474200191670997,,
2016-03-11,421.69000244140625,0.010929397114499917,,
2016-03-12,411.6239929199219,-0.02387063829639413,,
2016-03-13,414.06500244140625,0.00593019251421345,,
2016-03-14,416.43798828125,0.00573095003405788,,
2016-03-15,416.8299865722656,0.0009413125172212933,,
2016-03-16,417.010986328125,0.0004342292102057499,,
2016-03-17,420.6210021972656,0.008656884320788816,,
2016-03-18,409.5480041503906,-0.026325357005549388,,
2016-03-19,410.4440002441406,0.0021877681850965836,,
2016-03-20,413.7550048828125,0.008066885218695807,,
2016-03-21,413.3070068359375,-0.0010827616381386962,,
2016-03-22,418.0889892578125,0.011570049243740943,,
2016-03-23,418.0409851074219,-0.0001148180211008043,,
2016-03-24,416.3940124511719,-0.0039397396784595085,,
2016-03-25,417.177001953125,0.001880405285714648,,
2016-03-26,417.94500732421875,0.0018409580765432754,,
2016-03-27,426.7650146484375,0.0211032723675455,,
2016-03-28,424.2309875488281,-0.005937757343340011,,
2016-03-29,416.5159912109375,-0.01818583876313995,,
2016-03-30,414.8160095214844,-0.004081431986586503,,
2016-03-31,416.72900390625,0.004611669609792424,,
2016-04-01,417.9599914550781,0.0029539281818384833,,
2016-04-02,420.87298583984375,0.006969553173317822,,
2016-04-03,420.90399169921875,7.367034810545903e-05,,
2016-04-04,421.4440002441406,0.001282973209025151,,
2016-04-05,424.0299987792969,0.006136043065408936,,
2016-04-06,423.4129943847656,-0.0014550960929827772,,
2016-04-07,422.7449951171875,-0.0015776541495821084,,
2016-04-08,420.3489990234375,-0.0056677101359551285,,
2016-04-09,419.4110107421875,-0.0022314512070426007,,
2016-04-10,421.5639953613281,0.005133352639766775,,
2016-04-11,422.4830017089844,0.0021799924988104014,,
2016-04-12,425.19000244140625,0.00640736011028098,,
2016-04-13,423.7340087890625,-0.0034243365177533125,,
2016-04-14,424.2820129394531,0.0012932739384234893,,
2016-04-15,429.7130126953125,0.012800447792337577,,
2016-04-16,430.5719909667969,0.0019989580164132548,,
2016-04-17,427.39898681640625,-0.007369276722496543,,
2016-04-18,428.59100341796875,0.0027890019357359463,,
2016-04-19,435.5090026855469,0.016141261044697153,,
2016-04-20,441.3890075683594,0.013501454267428992,,
2016-04-21,449.42498779296875,0.018206117703021496,,
2016-04-22,445.73699951171875,-0.008206015200358463,,
2016-04-23,450.2820129394531,0.010196625886370603,,
2016-04-24,458.55499267578125,0.018372885211030088,,
2016-04-25,461.4259948730469,0.006260976858004863,,
2016-04-26,466.0889892578125,0.010105617014595225,,
2016-04-27,444.68701171875,-0.04591822169655291,,
2016-04-28,449.010986328125,0.00972363594039427,,
2016-04-29,455.09698486328125,0.013554230788261235,,
2016-04-30,448.3179931640625,-0.014895707782496714,,
2016-05-01,451.875,0.007934115717358248,,
2016-05-02,444.66900634765625,-0.015946873919432947,,
2016-05-03,450.3039855957031,0.01267230044731571,,
2016-05-04,446.72198486328125,-0.007954628089030247,,
2016-05-05,447.97601318359375,0.002807178430442203,,
2016-05-06,459.6029968261719,0.025954478142589776,,
2016-05-07,458.5360107421875,-0.0023215385699234536,,
2016-05-08,458.5480041503906,2.615586981646878e-05,,
2016-05-09,460.4830017089844,0.004219836398980714,,
2016-05-10,450.8949890136719,-0.020821643056809114,,
2016-05-11,452.7279968261719,0.00406526543244512,,
2016-05-12,454.7659912109375,0.004501586822668102,,
2016-05-13,455.6700134277344,0.001987884393882755,,
2016-05-14,455.6709899902344,2.1431353198764214e-06,,
2016-05-15,457.5679931640625,0.004163098409817101,,
2016-05-16,454.1629943847656,-0.007441514332660049,,
2016-05-17,453.7829895019531,-0.0008367147643265627,,
2016-05-18,454.6189880371094,0.0018422870722276663,,
2016-05-19,438.7149963378906,-0.034983122389776966,,
2016-05-20,442.6759948730469,0.009028637197771028,,
2016-05-21,443.18798828125,0.001156587242436613,,
2016-05-22,439.322998046875,-0.008720882191243562,,
2016-05-23,444.1549987792969,0.010998742961110253,,
2016-05-24,445.9809875488281,0.004111152130561901,,
2016-05-25,449.5989990234375,0.008112479176510368,,
2016-05-26,453.3840026855469,0.008418621194288045,,
2016-05-27,473.4639892578125,0.04428913780222743,,
2016-05-28,530.0399780273438,0.11949375254117633,,
2016-05-29,526.2329711914062,-0.0071824899889741944,,
2016-05-30,533.864013671875,0.014501262555236538,,
2016-05-31,531.385986328125,-0.004641682676279957,,
2016-06-01,536.9199829101562,0.01041426895780817,,
2016-06-02,537.9719848632812,0.001959327249142495,,
2016-06-03,569.1939697265625,0.058036451231221475,,
2016-06-04,572.7269897460938,0.006207058063578019,,
2016-06-05,574.9769897460938,0.003928573369656352,,
2016-06-06,585.5369873046875,0.018365948110822705,,
2016-06-07,576.5969848632812,-0.015268040508522596,,
2016-06-08,581.64501953125,0.008754875243001337,,
2016-06-09,574.6300048828125,-0.012060645948779758,,
